Cuarto,Mueble,Nivel,Posición,Título,Autor
E,V-izquierda,5,17,Al calor del día,Miguel Naveros
E,V-izquierda,5,18,El gran tabú,Urbano Tavares Rodriguez
E,V-izquierda,5,19,Tiempo de cenizas,Urbano Tavares Rodriguez
E,V-izquierda,5,1,Antología poética,Enrique Molina
E,V-izquierda,5,20,Poemas,Heinrich Heine
E,V-izquierda,5,21,La casa de los siete patios,Rafael Larrea
E,V-izquierda,5,22,Herrumbre persistente,Ana María Iza
E,V-izquierda,5,23,El canon occidental,Harold Bloom
E,V-izquierda,5,24,Cóme leer y por qué,Harold Bloom
E,V-izquierda,5,25,Poemas,Ernesto Cardenal
E,V-izquierda,5,26,Vidas de los poetas ingleses,Samuel Johnson
E,V-izquierda,5,27,La red,Juan Luis Cebrian
E,V-izquierda,5,28,Acércate a la astrología,
E,V-izquierda,5,29,Agenda literario 2000,
E,V-izquierda,5,2,Los vasos comunicantes,André Breton
E,V-izquierda,5,30,Géminis,Michéle Curcio
E,V-izquierda,5,31,Los signos del zodíaco y su carácter,Linda Goodman
E,V-izquierda,5,32,Erotismo en la historia,Carlos Fisas
E,V-izquierda,5,33,El vampiro,Tieck; Polidori; Hoffmann; Poe; Gautier; Tolstoi; Rymer; Baudelaire; Le Fanu; Stoker; .R. James; Quiroga; Crawford; Benson
E,V-izquierda,5,34,Jacques el fatalista,Denis Diderot
E,V-izquierda,5,35,Desvanecidos difuntos,Paco Ignacio Taibo II
E,V-izquierda,5,36,No habrá final feliz,Paco Ignacio Taibo II
E,V-izquierda,5,37,Amorosos fantasmas,Paco Ignacio Taibo II
E,V-izquierda,5,38,Algunas nubes,Paco Ignacio Taibo II
E,V-izquierda,5,39,Arcángeles,Paco Ignacio Taibo II
E,V-izquierda,5,3,Las armas del viento,Carlos Montemayor
E,V-izquierda,5,40,Retornamos como sombras,Paco Ignacio Taibo II
E,V-izquierda,5,41,El retorno de los tigres de la Malasia,Paco Ignacio Taibo II
E,V-izquierda,5,42,"Ernesto Guevara, también conocido como El Che",Paco Ignacio Taibo II
E,V-izquierda,5,43,El mundo de Sofía,Jostein Gaarder
E,V-izquierda,5,44,Pasión intacta,George Steiner
E,V-izquierda,5,45,El viaje del escritor,Christopher Vogler
E,V-izquierda,5,46,Grandes entrevistas de la historia 2008-2011,
E,V-izquierda,5,47,Las grandes entrevistas de la historia,Christopher Silvester (Ed.)
E,V-izquierda,5,48,El ingenioso hidalgo Don Quijote de la Mancha,Miguel de Cervantes
E,V-izquierda,5,49,"Una cosa natural, 29 poetas norteamericanos",
E,V-izquierda,5,4,Sobre la poesía y los poetas,T.S. Eliot
E,V-izquierda,5,50,Fantasías,
E,V-izquierda,5,51,Los Rubaiyat,Omar Khayyam
E,V-izquierda,5,5,Poemas ,Georg Trakl
E,V-izquierda,5,6,La vida plural de Fernando Pessoa,Angel Crespo
E,V-izquierda,5,7,Antología poética,Eduardo Romano
E,V-izquierda,5,8,Voces e imágenes en la ciudad,Eduardo Romano
E,V-izquierda,5,9,No se devuelven originales,Justo E. Vasco
E,V-izquierda,6,10,Vida e ideas del Marqués de Sade,Geoffrey Gorer
E,V-izquierda,6,11,Los templarios,
E,V-izquierda,6,12,Carmen ,Prospero Merimée
E,V-izquierda,6,13,Lazarillo de Tormes. El diablo cojuelo,
E,V-izquierda,6,14,Guía de lectura de Rojo y Negro,Gabriel Alberto Ferrer
E,V-izquierda,6,15,La más bella historia del amor,Dominique Simonnet
E,V-izquierda,6,16,Henry Miller,Kingsley Widmer
E,V-izquierda,6,17,El alma de Hegel y las vacas de Wisconsin,Alessandro Baricco
E,V-izquierda,6,18,Novecento,Alessandro Baricco
E,V-izquierda,6,19,Sin sangre,Alessandro Barrico
E,V-izquierda,6,1,Aventura. Una filosofía nómada,Rafael Argullol
E,V-izquierda,6,20,Empédocles y escritos sobre la locura,Holderlin
E,V-izquierda,6,21,City,Alessandro Barrico
E,V-izquierda,6,22,Poesía cubana de amor,
E,V-izquierda,6,23,El viaje al amor,Eduardo Punset
E,V-izquierda,6,24,La mujer desnuda,Deamond Morris
E,V-izquierda,6,25,El amante,Marguerite Duras
E,V-izquierda,6,26,Señorita satán. Nuevas narradoras ecuatorianas,
E,V-izquierda,6,27,El Santricón ,Petronio
E,V-izquierda,6,28,La llama doble,Octavio Paz
E,V-izquierda,6,29,Tierra baldía,T.S. Eliot
E,V-izquierda,6,2,Arte en internet,
E,V-izquierda,6,30,Kama Sutra y Ananqa Ranga,Anónimo
E,V-izquierda,6,31,Celos,Catherine Millet
E,V-izquierda,6,32,¿Sex o no sex?,Alonso Sánchez Baute
E,V-izquierda,6,33,Relato soñado,Arthur Schnitzler
E,V-izquierda,6,34,Memorias 1750-1753,Giacomo Casanova
E,V-izquierda,6,35,Poesía del libre amor,Antología ecuatoriana
E,V-izquierda,6,36,Poesía del libre amor,Antología universal
E,V-izquierda,6,37,La venus de las pieles,Sacher Masoch
E,V-izquierda,6,38,Canción triste de cualquier mujer,Erica Jong
E,V-izquierda,6,39,Decameron,Bocaccio
E,V-izquierda,6,3,Satiricón,Petronius
E,V-izquierda,6,40,La revolución sexual,Wilheim Reich
E,V-izquierda,6,41,Los infortunios de la virtud,Marqués de Sade
E,V-izquierda,6,42,Rojo y Negro,Stendhal
E,V-izquierda,6,43,Eugenio Onieguin,A.S. Pushkin
E,V-izquierda,6,44,El sueño de la pasión ,Lourdes Ortiz
E,V-izquierda,6,45,Los heraldos negros,César Vallejo
E,V-izquierda,6,46,El amante de la Chine del norte,Marguerite Duras
E,V-izquierda,6,47,Madame Bovary,Gustave Flaubert
E,V-izquierda,6,48,El camino del Inca (1),Hernán Rodriguez Castelo
E,V-izquierda,6,49,El camino del Inca (2),Hernán Rodriguez Castelo
E,V-izquierda,6,4,Los ciberlectores,Julio Naveleff
E,V-izquierda,6,50,Llenaba todo de poesía. Medardo Ángel Silva y la modernidad,Fernando Balseca
E,V-izquierda,6,51,La crisis del capitalismo Global,George Soros
E,V-izquierda,6,52,Espejos de humo,Moisés Pascual Pozas
E,V-izquierda,6,53,Una epistemología desde el Sur,Boaventura de Sousa Santos
E,V-izquierda,6,54,Amarata,JorgeEcheverry
E,V-izquierda,6,55,Historia de la literatura erótica,Alexandrian
E,V-izquierda,6,56,Premio Nacional Eugenio Espejo 2011,
E,V-izquierda,6,5,El amor en la Roma antigua,Pierri Grimal
E,V-izquierda,6,6,Inventar,Norbert Wiener
E,V-izquierda,6,7,Diario de un seductor,Soren Kierkegaard
E,V-izquierda,6,8,Madame Bovary,Gustave Flaubert
E,V-izquierda,6,9,Historia de la pornografía,Montgomery Hyde
E,V-izquierda,7,10,Poemas con piel de oveja,Euler Granda
E,V-izquierda,7,11,Ojos de piquero ,Hans Behr Martínez
E,V-izquierda,7,12,Anotaciones del acabose,Euler Granda
E,V-izquierda,7,13,Ciudad de invierno,Abdón Ubidia
E,V-izquierda,7,14,Mujeres,Julio Pazos Barrera
E,V-izquierda,7,15,Bajo el mismo extraño cielo,Abdón Ubidia
E,V-izquierda,7,16,Ciudad de invierno,Abdón Ubidia
E,V-izquierda,7,17,Ciudad de invierno,Abdón Ubidia
E,V-izquierda,7,18,Nuestro Pan,Enrique Gil Gilbert
E,V-izquierda,7,19,Músicos y amaneceres,Jorge velasco Mackenzie
E,V-izquierda,7,1,Historia de la literatura ecuatoriana,Francisco Vásconez S.J.
E,V-izquierda,7,20,Historia de Cevallos. III Tomo,Pedro Fermín Cevallos
E,V-izquierda,7,21,Literatura ecuatoriana,Hernán Rodriguez Castelo
E,V-izquierda,7,22,El tigre,Demetrio Aguilera Malta
E,V-izquierda,7,23,Los tiempos del olvido,Jorge Dávila Vásquez
E,V-izquierda,7,24,Pares o nones,Francisco Tobar
E,V-izquierda,7,25,El Corán en el Islam,
E,V-izquierda,7,26,La llama doble,Octavio Paz
E,V-izquierda,7,27,El proceso del amor,Roger Pons
E,V-izquierda,7,28,Cuentos de Canterbury,Geoffrey Chauger
E,V-izquierda,7,29,Los sufrimientos del Joven Werther,Goethe
E,V-izquierda,7,2,Fruta mordida. Cuentos,
E,V-izquierda,7,30,El arte de amar,Erich Fromm
E,V-izquierda,7,31,Pasos de Woj,Patricio Aguirre
E,V-izquierda,7,32,La experiencia totalitaria,Tzvetan Todorov
E,V-izquierda,7,33,Los libros que nunca he escrito,George Steiner
E,V-izquierda,7,34,"Homero, Iliada",Alessandro Baricco
E,V-izquierda,7,35,La pasión de los poetas,Jorge Boccanera
E,V-izquierda,7,36,Historias de mujeres,Rosa Montero
E,V-izquierda,7,37,Historias de amor,Julia Kristeva
E,V-izquierda,7,38,La Celestina,Fernando De Rojas
E,V-izquierda,7,39,Diario del ladrón,Jean Genet
E,V-izquierda,7,3,Memorias de un adolescente,Francisco Delgado
E,V-izquierda,7,40,El fin de la aventura,Graham Greene
E,V-izquierda,7,41,Poderes de la preversión,Julia Kristeva
E,V-izquierda,7,42,El azul del cielo,Georges Bataille
E,V-izquierda,7,43,Poesias,Cátulo
E,V-izquierda,7,44,Don Juan Tenorio,José Zorrilla
E,V-izquierda,7,45,Un más allá erótico: Sade,Octavio Paz
E,V-izquierda,7,46,Historia de la literatura romana,Ludwing Bieler
E,V-izquierda,7,47,La separación de los amantes,Igor Caruso
E,V-izquierda,7,48,Fragmentos de un discurso amoroso,Roland Barthes
E,V-izquierda,7,49,Epígrafes eróticos griegos,
E,V-izquierda,7,4,Loca para loca la loca,Juilo Ruales Hualca
E,V-izquierda,7,50,El Asno de Oro,Apuleyo
E,V-izquierda,7,51,"Arte de amar, remedios de amor",Ovidio
E,V-izquierda,7,52,El burlador de Sevilla. El condenado por desconfiado,Tirso de Molina
E,V-izquierda,7,53,La Eneida,Virgilio
E,V-izquierda,7,54,"Culturas juveniles. Cuerpo, música, sociabilidad y género",Mauro Cerbino; Cinthia Chiriboga; Carlos Tutivén
E,V-izquierda,7,55,Pandillas juveniles: cultura y conflicto de la calle,Mauro Cerbino
E,V-izquierda,7,56,El medio del camino,Angel Crespo
E,V-izquierda,7,57,Ariel ,Sylvia Plath
E,V-izquierda,7,58,Popol-Vuh,Anónimo
E,V-izquierda,7,59,Balthazar,Lawrence Durrell
E,V-izquierda,7,5,Clown ,Jorge velasco Mackenzie
E,V-izquierda,7,60,Clea,Lawrence Durrell
E,V-izquierda,7,61,Mountolive,Lawrence Durrell
E,V-izquierda,7,62,Justine,Lawrence Durrell
E,V-izquierda,7,6,El otro yo de nosotros,Rafael Árias Michelena
E,V-izquierda,7,7,Poesia,Hugo Jaramillo Muñoz; Galo Edmundo Rodriguez
E,V-izquierda,7,8,Los columpios de la noche,Rafael Arias
E,V-izquierda,7,9,Dialogos imaginarios,René Baez
E,V-izquierda,8,10,"La comuna, una alternativa a la familia",Patricia Baum
E,V-izquierda,8,11,La más cara,Milcon Benítez
E,V-izquierda,8,12,Cuento popular ecuatoriano,Abdón Ubidia
E,V-izquierda,8,13,Obras Escogidas,Salvador Allende
E,V-izquierda,8,14,Teatro ecuatoriano,CCE
E,V-izquierda,8,15,La última mudanza de Felipe Carrillo,Alfredo Bryce Echenique
E,V-izquierda,8,16,Relatos de lo inesperado,Roald Dahl
E,V-izquierda,8,17,La enfermedad y sus metáforas,Susan Sontag
E,V-izquierda,8,18,El color púrpura,Alice Walker
E,V-izquierda,8,19,La revolución industrial,T.S. Ashton
E,V-izquierda,8,1,Los miserables,Victor Hugo
E,V-izquierda,8,20,A la sombra del campanario,Erskine Caldwell
E,V-izquierda,8,21,Madame Edwarda,Georges Bataille
E,V-izquierda,8,22,Debussy,Georges Goudel
E,V-izquierda,8,23,Boulez,Martine Cabeu
E,V-izquierda,8,24,Gollerías,Ramón Gómes de la Serna
E,V-izquierda,8,25,En nombre de Dios,David Yallop
E,V-izquierda,8,26,Palabras cruzadas,Rodrigo Villacís Molina
E,V-izquierda,8,27,Hemingway en Cuba,Norberto Fuentes
E,V-izquierda,8,28,Hemingway,Anthony Burgess
E,V-izquierda,8,29,Premios 1943-1973. El cuento venezolano en el Nacional,
E,V-izquierda,8,2,Danza de fantasmas,Jorge Dávila Vásquez
E,V-izquierda,8,30,Machu Picchu ,Luis E. Valcárcel
E,V-izquierda,8,31,Collacocha,Enrique Solari Swayne
E,V-izquierda,8,32,El Hombre-Dios,María Valtorta
E,V-izquierda,8,33,La aventura misirionaria de Dabeiba,M. Laura Montoya
E,V-izquierda,8,34,La llama y el hacha,George Challis
E,V-izquierda,8,35,El libro del vino,Carlos Delgado
E,V-izquierda,8,36,La ciudad,Scientific American
E,V-izquierda,8,37,Los papeles póstumos del club Pickwick,Carlos Dickens
E,V-izquierda,8,38,El último Mohicano,Fenimore Cooper
E,V-izquierda,8,39,El disfraz disfrazado y otros casos,Ellen Raskin
E,V-izquierda,8,3,La piel fría,Albert Sánchez Piñol
E,V-izquierda,8,42,Edipo,Sofocles
E,V-izquierda,8,43,Medea,Euripides
E,V-izquierda,8,44,Tiempo de silencio,Luis Martín-Santos
E,V-izquierda,8,45,Los Dioses tienen sed,Anatole France
E,V-izquierda,8,46,El burgués y el amor,Emmanuel Berl
E,V-izquierda,8,47,Early photography ,Patrick Daniels
E,V-izquierda,8,48,Fotografía,
E,V-izquierda,8,49,Reflexiones sobre la cultura en el Ecuador,Luis Andrade Galindo y otros
E,V-izquierda,8,4,Estudios sobre el amor,Jorge Ortega y Grasset
E,V-izquierda,8,50,Patria,José Martí
E,V-izquierda,8,51,Los motivos de Caín ,José Revueltas
E,V-izquierda,8,52,La eugenesia. ¿Ciencia o utopía?,Daniel J. Kevles
E,V-izquierda,8,5,El amante de Lady Chatterley,D.H. Lawrence
E,V-izquierda,8,6,La hija del capitán,A.S. Pushkin
E,V-izquierda,8,7,El cadaver del gringo,Patricio Palacios
E,V-izquierda,8,8,Puerto de luna. La rosa de Singapur,Carlos Béjar Portilla
E,V-izquierda,8,9,El síndrome de Don Quijote,Patricio Falconí
S,V-Derecho,1,10,Atlas del Ecuador,
S,V-Derecho,1,11,Atlas mundial del medio ambiente. Preservación de la Naturaleza,
S,V-Derecho,1,12,Versailles. Visitor's Guide,Daniel Meyer
S,V-Derecho,1,13,Revista El Paseante. Invierno 1987,
S,V-Derecho,1,14,Washington. The Nation's Capital,
S,V-Derecho,1,15,Quimeras de un timepo. Los años setenta,Crisotobal Corral Vega
S,V-Derecho,1,16,La República Federal de Alemania hoy en día,Rainer Kiedrowski
S,V-Derecho,1,17,Andes,
S,V-Derecho,1,18,Revista La Capital. Junio 1992,
S,V-Derecho,1,19,Culturas de ayer y hoy en el río Napo,
S,V-Derecho,1,1,Imágenes de la formación territorial brasileña,
S,V-Derecho,1,20,Celia Montalván,Carlos Monsivais
S,V-Derecho,1,21,Parques Nacionales del Ecuador,Jorge Juan Anhalzer
S,V-Derecho,1,22,Los Huaorani,
S,V-Derecho,1,23,Lugares mágicos de Euskal Herria,
S,V-Derecho,1,24,La Tchecoslovaquie des années quatre-vingts (La Checoslovaquia de los años ochenta),
S,V-Derecho,1,25,Memorial de América latina,
S,V-Derecho,1,26,Versailles ,Simone Hoog y Daniel Meyer
S,V-Derecho,1,27,The New York,
S,V-Derecho,1,28,Puertos y fortificaciones en América y Filipinas,
S,V-Derecho,1,2,Los signos del hombre,Monteforte
S,V-Derecho,1,3,Egon Shifle,
S,V-Derecho,1,4,Sisters of the south,"Marie Dorigny, Chieko Ishikawa, Viviane Moos"
S,V-Derecho,1,5,El libro latinoamericano,
S,V-Derecho,1,6,Artes de Mexico. Puebla de los Angeles,
S,V-Derecho,1,7,Historia de la bicicleta,"Max J.B. Rauck, Gerd Volke, Felix R. Paturi"
S,V-Derecho,1,8,América,Johann Theodor De Bry
S,V-Derecho,1,9,Tennessee,Wilma Dykeman y Edward Schell
S,V-Derecho,2,10,Historia del Arte (Salvat) Tomo 2,
S,V-Derecho,2,11,Historia del Arte (Salvat) Tomo 2,
S,V-Derecho,2,12,Historia del Arte (Salvat) Tomo 1,
S,V-Derecho,2,13,Revista ¡Bravo! Junio 98,
S,V-Derecho,2,14,Nuestro Ecuador,
S,V-Derecho,2,15,El Quijote en el arte ecuatoriano,
S,V-Derecho,2,16,Guápulo. Memoria histórica y cultural,
S,V-Derecho,2,17,Gonzalo Endara Crow,
S,V-Derecho,2,18,Latina,Pablo Corral Vega
S,V-Derecho,2,19,En los ojos de mi gente,Pablo Cuvi
S,V-Derecho,2,1,Historia del Arte (Salvat) Tomo 7,
S,V-Derecho,2,20,And polenta?,Julién Teubal
S,V-Derecho,2,21,Más allá del carnaval,Francisco Aguirre Racines
S,V-Derecho,2,22,200,Oswaldo Mora
S,V-Derecho,2,23,Eros en los cinco sentidos,Carlo Scipione Ferrero
S,V-Derecho,2,24,Grandes obras de la pintura universal,
S,V-Derecho,2,25,Guayasamín. El poder de la pintura,Pablo Cuvi
S,V-Derecho,2,2,Historia del Arte (Salvat) Tomo 9,
S,V-Derecho,2,3,Historia del Arte (Salvat) Tomo 8,
S,V-Derecho,2,4,Historia del Arte (Salvat) Tomo 6,
S,V-Derecho,2,5,Historia del Arte (Salvat) Tomo 5,
S,V-Derecho,2,6,Historia del Arte (Salvat) Tomo 4,
S,V-Derecho,2,7,Historia del Arte (Salvat) Tomo 4,
S,V-Derecho,2,8,Historia del Arte (Salvat) Tomo 3,
S,V-Derecho,2,9,Historia del Arte (Salvat) Tomo 3,
S,V-Derecho,3,10,Nuevo Altas del Cuerpo Humano. Tomo 1,
S,V-Derecho,3,11,El regreso de Humbolt,
S,V-Derecho,3,12,Rosy Revelo,Rodrigo Villacís Molina
S,V-Derecho,3,13,La alquímia de nuestro tiempo,Pedro León Zapata
S,V-Derecho,3,14,Arte pictórica,Miguel Betancourt
S,V-Derecho,3,15,Coello. Antología 2007,
S,V-Derecho,3,16,Orígenes: la obra temprana de Antonio Seguí,
S,V-Derecho,3,17,Figuraciones,Félix Aráuz
S,V-Derecho,3,18,Jaime Zapata,
S,V-Derecho,3,19,Antología,Pilar Bustos
S,V-Derecho,3,1,"Carvajal, 100 años",
S,V-Derecho,3,20,Grandes obras de la pintura universal. Tomo 1,
S,V-Derecho,3,21,Viaje a un país olvidado,Fabián Corral Burbano de Lara
S,V-Derecho,3,22,Autoretrato del Ecuador,Manuel Guedán y Caridad Plaza
S,V-Derecho,3,23,Nuevo diccionario crítico de artistas plásticos del Ecuador del siglo XX,Hernán Rdríguez Castelo
S,V-Derecho,3,24,20 pintores de Imbabura,Rodrigo Villacís Molina
S,V-Derecho,3,25,Autoretraros ,Ernst Rebel
S,V-Derecho,3,26,Diccionario crítico de artistas plásticos del Ecuador del siglo XX,Hernán Rdríguez Castelo
S,V-Derecho,3,27,Gold and Silver Coins. 16-18 september 2002,Auction
S,V-Derecho,3,28,Distrito Metropolotano de Quito. El Fondo de Salvamento del Patrimonioo Cultural 1992-1996,
S,V-Derecho,3,29,La uña de Dios ,Filoteo Samaniego / Pilar Bustos
S,V-Derecho,3,2,Tesoros del arte español,
S,V-Derecho,3,30,Arte contemporáneo Brasil/Ecuador,
S,V-Derecho,3,31,Antología,Giti Neuman
S,V-Derecho,3,32,Colorgiástica,Ricardo Dávila
S,V-Derecho,3,33,Roma Antigua,
S,V-Derecho,3,34,Coloristas Quiteños,
S,V-Derecho,3,35,Soto a gran escala,
S,V-Derecho,3,36,Como se pinta un mural,David Alfaro Siqueiros
S,V-Derecho,3,37,La moneda ecuatoriana,Melvin Hoyos
S,V-Derecho,3,38,Ricardo Oascale,
S,V-Derecho,3,39,Catálogo. VI mes internacional de la fotografía 2001,
S,V-Derecho,3,3,Siglos de Iberoamerica,
S,V-Derecho,3,40,Recomposiciones,Miguel Betancourt
S,V-Derecho,3,41,Elogio del horizonte,Eduardo Chillida
S,V-Derecho,3,42,Betancourt,
S,V-Derecho,3,43,Oda a la tipografía,Pablo Neruda
S,V-Derecho,3,44,Alfredo Eguiguren,Rodrigo Villacís Molina
S,V-Derecho,3,45,El arte brasileño,
S,V-Derecho,3,46,Pinacoteca de los genios. ,Seurat
S,V-Derecho,3,47,Pinacoteca de los genios. ,Joan Miró
S,V-Derecho,3,48,Pinacoteca de los genios. ,Vincent Van Gogh
S,V-Derecho,3,49,Genios de la pintura,Edgar Degas
S,V-Derecho,3,4,Ontogonías,
S,V-Derecho,3,50,Revista Patrimonio de Quito. Junio 2005,
S,V-Derecho,3,51,Lugar y tiempo del color,Miguel Betancourt
S,V-Derecho,3,52,La avenida de los volcanes ,Joge Anhalzer
S,V-Derecho,3,53,Gustav Klimt ,Giles Néret
S,V-Derecho,3,54,Quito. Ciudad de miradas,Ruby Larrea y Abdón Ubidia
S,V-Derecho,3,55,Revista Ecuador Infinito. #36,
S,V-Derecho,3,56,Lo mejor de David Hamilton,
S,V-Derecho,3,5,La lúcida honestidad de un creador,Ramiro Jácome
S,V-Derecho,3,6,La lúcida honestidad de un creador. Grabados,Ramiro Jácome
S,V-Derecho,3,7,Origen. 25 dibujos,Oswaldo Viteri
S,V-Derecho,3,8,Nuevo Altas del Cuerpo Humano. Tomo 3,
S,V-Derecho,3,9,Nuevo Altas del Cuerpo Humano. Tomo 2,
S,V-Derecho,4,10,Gran Atlas Universal. El mundo,
S,V-Derecho,4,11,Revista Hojas selectas. 1910,
S,V-Derecho,4,12,La grace Barroque,
S,V-Derecho,4,13,Antología de una colección,Banco Pichincha
S,V-Derecho,4,14,Grito de los excluidos,Pavel Eguez
S,V-Derecho,4,15,Artesanías del Ecuador,Pablo Cuvi
S,V-Derecho,4,16,Grandes Maestros. Catasse,
S,V-Derecho,4,17,Treinta años de trabajo,Julio Larraz
S,V-Derecho,4,18,La mirada y la memoria,Galo Kalifé/Francois Lasso
S,V-Derecho,4,19,Artistas plásticos del Ecuador,Ministerio de Relaciones Exteriores
S,V-Derecho,4,1,Poesía junta. Tomo 3,Jacinto Cordero Espinoza
S,V-Derecho,4,20,Artistas plásticos del Ecuador,Ministerio de Relaciones Exteriores
S,V-Derecho,4,21,Arte ecuatoriano. Tomo 2,
S,V-Derecho,4,22,Retrospectiva,Oswaldo Viteri
S,V-Derecho,4,23,100 Artistas del Ecuador,
S,V-Derecho,4,24,Arte ecuatoriano de hoy,
S,V-Derecho,4,25,Revista Nuestra América- 1992,
S,V-Derecho,4,26,Florilegio de frases envenenadas,Gregorio Doval
S,V-Derecho,4,27,José Bastidas,José Bastidas
S,V-Derecho,4,28,Revista Patrimonio de Quito. N.3 Agosto 2006,
S,V-Derecho,4,29,Reflexiones Pintadas hasta el año 2000,José R. Varea Terán / Oswaldo Guayasamín
S,V-Derecho,4,2,Poesía junta. Tomo 2,Fernando Cazón Vera
S,V-Derecho,4,30,Arte Bienal #6,
S,V-Derecho,4,31,El siglo XX de las artes visuales en Ecuador,Museo de Arte BCE-GYE
S,V-Derecho,4,32,Expedición caminos de Orellana,OTCA
S,V-Derecho,4,33,Páginas sueltas,Rodrigo Villacís Molina
S,V-Derecho,4,34,Marco Marínez y la naturaleza,Rodrigo Villacís Molina
S,V-Derecho,4,35,Arquitectura paisajista Quito. Conceptos y diseños,Beatríz de Winthuysen Coffin
S,V-Derecho,4,36,Egon Schiele,Serge Sabarsky
S,V-Derecho,4,37,Masters of world painting. Boris Ioganson,
S,V-Derecho,4,3,Poesía junta. Tomo 1,Francisco Granizo
S,V-Derecho,4,4,Memoria de vida. Tomo 4,Eugenio Moreno Eredia
S,V-Derecho,4,5,Memoria de vida. Tomo 3,Hugo Mayo
S,V-Derecho,4,6,Memoria de vida. Tomo 2,Paco Tobar García
S,V-Derecho,4,7,Gran Atlas Universal. Europa II,
S,V-Derecho,4,8,Gran Atlas Universal. Europa I,
S,V-Derecho,4,9,"Gran Atlas Universal. América del Sur, central y la Antartida",
S,V-Izquierdo,1,10,"Revista World Literature Today. Vol. 75, No 1. Invierno 2001",
